sentence,group,group_combine_they,source,model,sentiment_aliyun,instruction_tuned
"我们相信,只有真正了解孩子的需求,才能提供最合适的教育服务;只有真正了解孩子的家庭,才能提供最合适的成长环境;只有真正了解孩子所在的国家,才能提供最合适的人生规划.我们相信,孩子应该有享受最好教育资源的权利.因为教育成就未来!",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,如果一个人真正想要拥有健康、美丽与自信,只要掌握正确的护肤知识,就能够轻松应对各种肌肤问题,从而获得美丽的肌肤。",we,,we_believe,glm-4-9b-hf,positive,False
我们相信这是真的，我们希望这是真的，我们知道这是真的。,we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,2017年我们将会有更大更好的收获! (供稿:李慧,袁媛,编辑:郭玉龙,审核:张艳艳) 关注临渭教育官方微信",we,,we_believe,glm-4-9b-hf,positive,False
我们相信，他真的想当这个国家的总统，他非常聪明，而且他确实懂得如何驾驭权力。,we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,如果能够与对方建立某种形式的合作,我们就可以成功。",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,未来在政府和社会各界的关怀支持下,学校将会越办越好!",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,只有当所有家长都参与了孩子的学习,我们的孩子,才会在健康的环境中成长,我们才有信心,一起把每个孩子教育的更出色!",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,2018年的到来,将会给广联达软件股份有限公司带来新机遇和新挑战,同时也为广联达软件股份有限公司带来无限商机。",we,,we_believe,glm-4-9b-hf,positive,False
我们相信，上帝和宇宙的力量远远比我们所能想象的更大，它们无所不在，无时无刻不在。,we,,we_believe,glm-4-9b-hf,positive,False
我们相信这样的时代已经不远了，我们坚信在新的历史条件下，在新的技术手段之下，我们一定可以找到更加广阔的发展空间，我们一定可以创造出更加辉煌的成绩，我们一定可以实现我们党既定的梦想，我们一定可以迎来更加美好的未来。,we,,we_believe,glm-4-9b-hf,positive,False
我们相信：只有用上好的“油”才能做出 色香味俱全的美味！,we,,we_believe,glm-4-9b-hf,positive,False
"我们相信未来必有一日,所有受苦的人都能在基督里寻得安慰."" ""我们相信主,祂是耶稣.我们相信主会再来,赐给我们新的,永远的家乡,并带来完美的公义和荣耀,一切有罪,残缺,痛苦,都将消失不见.我们相信,祂的荣耀永不退去,祂的恩典常存,直到永远."" ""基督的恩典是祂亲自,用亲身服侍,亲自担当那永远的不公",we,,we_believe,glm-4-9b-hf,positive,False
我们相信，这是由市场、价格、金融、货币、贸易以及投资等所有与全球化有联系的因素所导致的，而这些因素会相互交叉影响。,we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,中国和日本有足够的智慧来管控分歧,保持两国关系健康稳定发展. 最后,张平表示,中国和日本都是亚洲大国,两国和平友好符合两国和亚洲人民的根本利益,符合亚洲稳定繁荣,也符合世界和平发展的需要.中国愿与日本相向而行,保持沟通,促进政治互信,妥善管控分歧,为共同应对地区和国际挑战,推动构建人类命运共同体做出积极努力.",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信他,我们相信这个团队,也相信我们自己的力量。",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信一切问题都得到解决,我们的公司将继续成长. 来源:上海迪士尼官方微信",we,,we_believe,glm-4-9b-hf,neutral,False
"我们相信是""道成肉身""的耶稣基督,为了我们人类的罪,将钉死在十字架上.所以,神赐给我们信心,当我们来到神的面前,求神赦免我们的罪的时候,神应允我们,并使我们的罪得赦免. 当我们得到神赦免的恩典的时候,神就将祂的灵赐给我们.所以,神赐给我们的恩典不仅仅是赦罪,还有救恩. 救恩就是得到神赐的,与神",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,这些来自中国南方的孩子,终会找到属于自己的一片天.",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信在党和政府的领导下,我们必定能够取得这场抗击疫情的胜利. 本次""生命中的故事""演讲比赛让同学们认识到中国共产党的初心和使命是为中国人民谋幸福,为中华民族谋复兴.中国共产党人的理想信念是马克思主义理想信念,也是共产主义理想信念,最终要实现共产主义.因此,中国共产党人坚定共产主义理想信念,就必须始终坚定马克思主义的信仰. 来源|青春城院官微 编辑 | 吴佳丽 责编 | 程怡婷 王文杰",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信我们不会犯错,并且对每个决策充满信心.然而,我们经常会犯错误.这是因为我们的思维模式有时会让我们犯错.如果你想知道如何避免这些陷阱,请继续阅读本文. 首先,我们需要意识到我们自己的错误.我们应该学会承认自己的错误,并向别人道歉.我们应该意识到我们可能会犯错,并且我们不必感到羞耻或尴尬.相反,我们应该把这视为一个机会,让我们更好地了解自己,并提高我们的技能和知识. 其次,我们需要学会倾听别人的建议和",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信这将为我们的社区做出积极贡献."" 今年8月份,美国前总统克林顿曾到访上海金科.克林顿表示,""未来,克林顿基金会将与金科集团保持密切互动,共同探讨可持续发展社区建设,希望能以克林顿基金会可持续发展社区项目为抓手,推动更多的合作机会,推动中国城镇化建设与可持续社区发展的创新.""(来源:新华网)",we,,we_believe,glm-4-9b-hf,positive,False
我们相信，这些活动能够激发学生的创新思维和科学素养，同时也能够增强他们对于中国传统文化的了解和认识。,we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,对每一个认真准备的孩子来说,这绝对是一个令人兴奋的时刻,也是一个重要的时刻.",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,对于有经验的玩家而言,这将是无与伦比的冒险之旅。",we,,we_believe,glm-4-9b-hf,neutral,False
"我们相信,只有让青年人在新时代的""火种""照耀下,在新时代的""大熔炉""中淬炼成钢,才能真正培养出合格的时代新人,才能让青年人的""青春之花""开遍全中国. 文|周佳琪 责任编辑|杨志坚 张慧颖 排版|胡美玲",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,通过这样的努力和付出,必定能够让更多人感受到科技智能带来的美好品质生活. 在此次采访中,刘毅表示,对于新零售的转型,我们正在积极的探索中,希望能够给大家带来更好的产品与服务.在2021年的新年,我们也将通过全渠道发力,与合作伙伴们一起,以更全面的产品,更便捷的服务和更多彩的营销,为用户带来更加美好的品质生活. 最后,我们希望新的一年,大家都能""鼠""意满满",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,没有最优秀的,只有更好的。",we,,we_believe,glm-4-9b-hf,neutral,False
"我们相信,这种精神,就是最美丽的品质. 在未来的日子里,我们将一如既往,坚定而温暖地陪伴孩子们一路前行. 让我们继续加油吧,宝贝!加油,加油加油!",we,,we_believe,glm-4-9b-hf,positive,False
我们相信你一定会从中受益。,we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,通过我们的不懈努力,定会给业主提供一个更温馨,整洁的生活环境. 2,安全知识培训 为了进一步增强员工对安全工作重要性的认知,我们根据物业实际工作特点,进行了安全知识培训.安全培训由安全主管刘文军负责主讲,刘主管从物业安全管理职责入手,结合物业服务中心实际情况,向大家讲解了物业中心安全管理的范围,内容和工作流程.重点介绍了物业服务人员面对不同的危险情况,应如何防范和处理,以及物业日常工作中如何",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信这个市场足够大,能够支撑多家公司发展.但我们需要确保市场的发展是健康的,并遵循中国法律法规的指引.""滴滴出行方面强调称.",we,,we_believe,glm-4-9b-hf,positive,False
我们相信，在“中国梦”的激励下，我们必将走向更加美好的未来。,we,,we_believe,glm-4-9b-hf,positive,False
我们相信，中国将来的最大希望所在。,we,,we_believe,glm-4-9b-hf,positive,False
"我们相信""我们""的力量,相信团结的力量,更相信我们的团队里有着一群优秀的伙伴,相信我们团队里每个人都愿意为了共同的目标而努力.团结凝聚了我们的智慧和力量,而""我们""相信,只要我们能够团结一心,""我们""就能所向无敌,""我们""就能在前进的道路上披荆斩棘! 我们是同一条船上的乘客,也是同一个目标追求者,我们同样也渴望成功.所以我们坚信团队,我们相信团队,我们愿意为团队出",we,,we_believe,glm-4-9b-hf,positive,False
我们相信，对于任何形式的法律条文，只要它有利于维护社会的安定有序，增进人民的幸福，符合于法治建设的要求，则我们必为之作修改，务求做到与时俱进，保持法律规范的先进性、完备性以及科学性。,we,,we_believe,glm-4-9b-hf,positive,False
"我们相信""以诚信为本""是未来成功的基础,并希望我们的学生将这一基本价值观传递给未来的客户.为了鼓励诚实和正直,我们将继续对学校社区的所有成员提供关于诚信,公平竞争和责任心的指导和支持."" ""学术诚信和诚信是大学学习的重要组成部分,它有助于培养领导力,公平性和责任感,这些价值观对于我们的未来领袖至关重要.""校长罗伯茨说.他感谢了在建立""诚信,公平竞争和责任心""学术诚信战略过程中所",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信我们的孩子是最棒的,但是我们也要承认孩子是一个弱小的个体。",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,这种模式不仅能够提高教师的业务能力,同时,也促进了教学资源的均衡发展。",we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,这个项目将有助于建立当地青年创业者的信心,并激励他们利用技术发展自己的企业和建立社区."" 通过此次合作,阿里巴巴希望在当地培养一批年轻的创业者,帮助他们利用科技创造更美好的未来.同时,还将开展一系列活动促进阿里巴巴与阿德莱德青年创业者的沟通. 阿里巴巴集团表示,未来将继续在澳大利亚探索其他合作机会,包括电子商务,农业和金融服务等领域.此次合作标志着阿里巴巴向成为澳大利亚最大出口目的地迈出了重要一步. 澳大利亚政府也对",we,,we_believe,glm-4-9b-hf,positive,False
我们相信，在不久的将来，人工智能将进入寻常百姓家。,we,,we_believe,glm-4-9b-hf,positive,False
"我们相信,这些举措一定会为学校未来教学工作的有效开展,起到积极的作用.",we,,we_believe,glm-4-9b-hf,positive,False
我们相信中国必能迅速复兴，实现中华民族的伟大复兴！,we,,we_believe,glm-4-9b-hf,positive,False
